look_id,category,product_id
548,formal,815
549,formal,59
549,formal,426
549,formal,690
549,formal,849
550,business casual,104
550,business casual,417
550,business casual,658
551,sporty,12
551,sporty,357
551,sporty,513
552,party,87
552,party,338
552,party,544
553,party,88
553,party,306
553,party,697
553,party,937
554,sporty,17
554,sporty,458
554,sporty,541
555,sporty,18
555,sporty,499
555,sporty,747
556,party,170
556,party,314
556,party,564
557,business casual,100
557,business casual,311
557,business casual,742
557,business casual,998
558,formal,84
558,formal,419
558,formal,632
558,formal,880
559,business casual,39
559,business casual,432
559,business casual,635
559,business casual,807
560,formal,98
560,formal,422
560,formal,698
560,formal,762
561,casual,11
561,casual,389
561,casual,612
561,casual,859
562,business casual,102
562,business casual,324
562,business casual,713
563,formal,102
563,formal,423
563,formal,705
564,casual,127
564,casual,283
564,casual,610
564,casual,766
565,party,93
565,party,415
565,party,698
565,party,950
566,party,82
566,party,330
566,party,561
566,party,834
567,formal,104
567,formal,415
567,formal,655
567,formal,836
568,casual,124
568,casual,358
568,casual,606
569,party,183
569,party,407
569,party,575
570,business casual,85
570,business casual,346
570,business casual,710
570,business casual,779
571,sporty,12
571,sporty,355
571,sporty,529
572,sporty,23
572,sporty,380
572,sporty,541
572,sporty,1000
573,formal,70
573,formal,311
573,formal,678
574,sporty,27
574,sporty,390
574,sporty,747
575,casual,121
575,casual,280
575,casual,537
576,casual,144
576,casual,377
576,casual,541
576,casual,835
577,casual,23
577,casual,266
577,casual,601
577,casual,921
578,business casual,38
578,business casual,424
578,business casual,625
579,formal,103
579,formal,328
579,formal,634
580,casual,119
580,casual,281
580,casual,527
580,casual,883
581,business casual,32
581,business casual,312
581,business casual,720
581,business casual,857
582,formal,85
582,formal,439
582,formal,628
582,formal,827
583,casual,11
583,casual,273
583,casual,598
583,casual,862
584,business casual,90
584,business casual,437
584,business casual,631
585,party,170
585,party,428
585,party,548
586,business casual,98
586,business casual,406
586,business casual,634
586,business casual,914
587,party,85
587,party,348
587,party,668
587,party,771
588,formal,62
588,formal,344
588,formal,657
589,business casual,36
589,business casual,449
589,business casual,661
590,business casual,90
590,business casual,305
590,business casual,710
591,business casual,50
591,business casual,444
591,business casual,710
591,business casual,914
592,business casual,82
592,business casual,420
592,business casual,640
592,business casual,816
593,formal,75
593,formal,305
593,formal,670
594,formal,57
594,formal,308
594,formal,644
594,formal,757
595,formal,92
595,formal,332
595,formal,681
596,casual,130
596,casual,374
596,casual,599
597,party,189
597,party,309
597,party,556
598,party,97
598,party,409
598,party,560
598,party,977
599,formal,107
599,formal,350
599,formal,670
600,party,101
600,party,424
600,party,686
601,formal,86
601,formal,301
601,formal,636
601,formal,794
602,sporty,241
602,sporty,481
602,sporty,510
603,party,82
603,party,439
603,party,683
604,formal,79
604,formal,342
604,formal,689
605,sporty,9
605,sporty,398
605,sporty,510
605,sporty,1000
606,formal,81
606,formal,405
606,formal,627
607,business casual,40
607,business casual,319
607,business casual,726
608,formal,85
608,formal,422
608,formal,649
608,formal,865
609,formal,97
609,formal,444
609,formal,647
610,party,88
610,party,434
610,party,680
611,formal,88
611,formal,432
611,formal,682
611,formal,986
612,formal,96
612,formal,409
612,formal,693
612,formal,845
613,sporty,13
613,sporty,485
613,sporty,504
614,party,87
614,party,334
614,party,694
614,party,885
615,casual,244
615,casual,272
615,casual,522
616,formal,75
616,formal,417
616,formal,663
616,formal,869
617,sporty,239
617,sporty,360
617,sporty,505
618,sporty,241
618,sporty,369
618,sporty,504
618,sporty,930
619,casual,1
619,casual,398
619,casual,516
620,casual,151
620,casual,399
620,casual,521
621,sporty,1
621,sporty,373
621,sporty,503
622,formal,69
622,formal,347
622,formal,675
622,formal,892
623,party,186
623,party,339
623,party,688
624,formal,83
624,formal,421
624,formal,650
625,formal,61
625,formal,427
625,formal,656
626,business casual,49
626,business casual,324
626,business casual,740
626,business casual,934
627,party,108
627,party,324
627,party,697
628,sporty,222
628,sporty,389
628,sporty,532
628,sporty,959
629,party,108
629,party,447
629,party,698
630,party,83
630,party,314
630,party,688
630,party,759
631,formal,72
631,formal,342
631,formal,656
631,formal,843
632,business casual,91
632,business casual,416
632,business casual,718
633,formal,77
633,formal,418
633,formal,651
634,formal,79
634,formal,430
634,formal,665
634,formal,980
635,casual,3
635,casual,272
635,casual,501
635,casual,999
636,sporty,8
636,sporty,398
636,sporty,539
637,formal,99
637,formal,446
637,formal,661
637,formal,752
638,business casual,107
638,business casual,331
638,business casual,730
639,business casual,83
639,business casual,401
639,business casual,710
639,business casual,996
640,formal,86
640,formal,412
640,formal,639
641,formal,59
641,formal,429
641,formal,657
642,business casual,41
642,business casual,309
642,business casual,645
643,business casual,42
643,business casual,303
643,business casual,720
644,casual,143
644,casual,286
644,casual,583
645,casual,156
645,casual,382
645,casual,620
645,casual,963
646,sporty,5
646,sporty,455
646,sporty,515
647,party,90
647,party,304
647,party,687
648,sporty,232
648,sporty,365
648,sporty,534
648,sporty,832
649,party,170
649,party,343
649,party,677
650,party,171
650,party,425
650,party,693
650,party,872
651,party,179
651,party,324
651,party,670
652,party,185
652,party,403
652,party,702
653,formal,61
653,formal,340
653,formal,675
654,sporty,26
654,sporty,465
654,sporty,532
655,sporty,20
655,sporty,397
655,sporty,526
655,sporty,819
656,sporty,240
656,sporty,483
656,sporty,536
657,business casual,99
657,business casual,420
657,business casual,746
658,casual,135
658,casual,286
658,casual,603
658,casual,917
659,formal,64
659,formal,430
659,formal,667
659,formal,761
660,casual,22
660,casual,391
660,casual,584
660,casual,838
661,casual,139
661,casual,297
661,casual,505
661,casual,977
662,formal,96
662,formal,338
662,formal,628
663,sporty,13
663,sporty,455
663,sporty,515
663,sporty,994
664,sporty,20
664,sporty,375
664,sporty,503
665,business casual,247
665,business casual,417
665,business casual,664
665,business casual,807
666,business casual,98
666,business casual,434
666,business casual,664
666,business casual,944
667,sporty,25
667,sporty,395
667,sporty,523
667,sporty,891
668,formal,84
668,formal,418
668,formal,652
668,formal,763
669,formal,90
669,formal,337
669,formal,687
669,formal,905
670,sporty,19
670,sporty,377
670,sporty,515
671,party,175
671,party,431
671,party,572
672,casual,16
672,casual,353
672,casual,501
673,party,186
673,party,419
673,party,545
673,party,793
674,business casual,83
674,business casual,446
674,business casual,627
674,business casual,793
675,party,179
675,party,336
675,party,574
676,casual,26
676,casual,397
676,casual,612
676,casual,790
677,business casual,108
677,business casual,306
677,business casual,711
678,formal,70
678,formal,445
678,formal,699
678,formal,906
679,formal,77
679,formal,322
679,formal,689
679,formal,969
680,casual,129
680,casual,256
680,casual,613
681,party,172
681,party,419
681,party,690
681,party,942
682,formal,100
682,formal,348
682,formal,672
683,casual,12
683,casual,399
683,casual,517
684,sporty,218
684,sporty,400
684,sporty,536
685,party,85
685,party,344
685,party,555
685,party,886
686,formal,73
686,formal,402
686,formal,637
687,business casual,100
687,business casual,405
687,business casual,737
688,casual,22
688,casual,300
688,casual,618
689,casual,113
689,casual,369
689,casual,589
689,casual,917
690,party,105
690,party,342
690,party,570
690,party,949
691,formal,73
691,formal,408
691,formal,692
691,formal,787
692,business casual,46
692,business casual,338
692,business casual,627
693,business casual,93
693,business casual,341
693,business casual,630
693,business casual,784
694,party,90
694,party,308
694,party,569
694,party,981
695,party,250
695,party,346
695,party,700
696,sporty,21
696,sporty,454
696,sporty,524
696,sporty,894
697,business casual,95
697,business casual,423
697,business casual,713
698,formal,100
698,formal,332
698,formal,648
699,sporty,240
699,sporty,386
699,sporty,524
699,sporty,904
700,business casual,83
700,business casual,331
700,business casual,741
700,business casual,983
701,sporty,4
701,sporty,383
701,sporty,529
701,sporty,792
702,formal,89
702,formal,305
702,formal,692
703,formal,91
703,formal,312
703,formal,652
703,formal,757
704,business casual,89
704,business casual,439
704,business casual,656
705,business casual,247
705,business casual,333
705,business casual,732
706,sporty,229
706,sporty,459
706,sporty,510
706,sporty,962
707,sporty,27
707,sporty,464
707,sporty,501
708,casual,113
708,casual,259
708,casual,619
708,casual,752
709,party,84
709,party,333
709,party,562
709,party,760
710,formal,101
710,formal,416
710,formal,703
711,casual,26
711,casual,376
711,casual,612
712,business casual,92
712,business casual,316
712,business casual,650
712,business casual,927
713,party,94
713,party,341
713,party,676
713,party,843
714,business casual,103
714,business casual,447
714,business casual,634
715,casual,125
715,casual,398
715,casual,507
716,formal,108
716,formal,412
716,formal,664
717,casual,153
717,casual,273
717,casual,524
718,party,90
718,party,416
718,party,568
718,party,812
719,casual,146
719,casual,375
719,casual,593
720,formal,70
720,formal,320
720,formal,699
720,formal,886
721,party,247
721,party,433
721,party,690
721,party,898
722,formal,60
722,formal,435
722,formal,698
722,formal,957
723,casual,127
723,casual,268
723,casual,514
724,party,174
724,party,311
724,party,568
724,party,995
725,sporty,7
725,sporty,486
725,sporty,533
725,sporty,922
726,casual,26
726,casual,363
726,casual,519
727,casual,121
727,casual,381
727,casual,619
728,formal,57
728,formal,331
728,formal,655
729,formal,100
729,formal,448
729,formal,625
729,formal,762
730,casual,158
730,casual,292
730,casual,509
731,business casual,45
731,business casual,423
731,business casual,707
732,casual,249
732,casual,369
732,casual,519
733,sporty,244
733,sporty,485
733,sporty,519
734,business casual,83
734,business casual,429
734,business casual,636
735,business casual,93
735,business casual,318
735,business casual,740
735,business casual,895
736,formal,75
736,formal,310
736,formal,687
736,formal,848
737,party,87
737,party,301
737,party,550
737,party,996
738,business casual,40
738,business casual,314
738,business casual,655
738,business casual,875
739,casual,23
739,casual,274
739,casual,618
740,business casual,108
740,business casual,332
740,business casual,736
741,party,92
741,party,426
741,party,686
741,party,871
742,business casual,101
742,business casual,423
742,business casual,657
742,business casual,787
743,sporty,4
743,sporty,392
743,sporty,747
744,casual,127
744,casual,280
744,casual,584
745,business casual,45
745,business casual,341
745,business casual,657
745,business casual,968
746,business casual,87
746,business casual,415
746,business casual,730
746,business casual,784
747,casual,129
747,casual,251
747,casual,596
748,party,186
748,party,343
748,party,545
749,sporty,24
749,sporty,477
749,sporty,514
750,casual,8
750,casual,257
750,casual,619
750,casual,836
751,party,173
751,party,426
751,party,671
751,party,844
752,formal,81
752,formal,308
752,formal,690
752,formal,826
753,party,163
753,party,416
753,party,673
754,casual,149
754,casual,365
754,casual,538
755,sporty,12
755,sporty,359
755,sporty,519
755,sporty,906
756,party,98
756,party,304
756,party,686
757,party,186
757,party,439
757,party,684
757,party,831
758,formal,82
758,formal,343
758,formal,680
759,sporty,3
759,sporty,497
759,sporty,747
759,sporty,963
760,formal,75
760,formal,307
760,formal,672
760,formal,913
761,business casual,33
761,business casual,436
761,business casual,664
762,casual,161
762,casual,366
762,casual,538
763,sporty,225
763,sporty,372
763,sporty,522
764,sporty,15
764,sporty,474
764,sporty,530
765,business casual,247
765,business casual,417
765,business casual,722
766,party,170
766,party,349
766,party,555
766,party,977
767,formal,80
767,formal,342
767,formal,626
767,formal,769
768,business casual,101
768,business casual,348
768,business casual,632
768,business casual,967
769,formal,59
769,formal,419
769,formal,637
769,formal,756
770,party,106
770,party,410
770,party,543
771,party,183
771,party,402
771,party,679
771,party,908
772,casual,14
772,casual,288
772,casual,614
773,business casual,49
773,business casual,344
773,business casual,732
773,business casual,867
774,party,91
774,party,412
774,party,688
775,sporty,220
775,sporty,394
775,sporty,510
775,sporty,961
776,formal,59
776,formal,423
776,formal,699
777,business casual,104
777,business casual,324
777,business casual,714
778,party,187
778,party,418
778,party,566
778,party,985
779,casual,7
779,casual,286
779,casual,596
780,business casual,108
780,business casual,435
780,business casual,652
780,business casual,886
781,sporty,9
781,sporty,455
781,sporty,529
781,sporty,786
782,formal,78
782,formal,306
782,formal,667
782,formal,805
783,party,184
783,party,319
783,party,701
784,casual,124
784,casual,266
784,casual,616
785,sporty,242
785,sporty,488
785,sporty,515
786,party,186
786,party,315
786,party,678
786,party,960
787,casual,22
